,Unnamed: 0.3,Unnamed: 0.1,Unnamed: 0,Unnamed: 0.2,spotRate,spotAveragePoint,spotName,New_cat,New_sub_cat,spotLat,spotLng,zipcode,spotAddress,spotBuildingName,spotTel,sfiInfo,naver_rating_score,naver_rating_count,card_review_json,naver_open_hours,user_reviews,theme_keyword,menu
172,172,172,172,172,mid,4.0,하나로의원,2,,36.353211081296,127.34100352262,34179.0,대전광역시 유성구 도안대로 591,,042-636-0404,"[1, 3, 5, 6, 7, 8]",no_rating,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>진료 중</em><span class=""U7pYf""><time aria-hidden=""true"">18:00에 진료 종료</time><span class=""place_blind"">18시 0분에 진료 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">08:30 - 18:00<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">08:30 - 18:00<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">08:30 - 18:00<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">08:30 - 18:00<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">08:30 - 18:00<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">08:30 - 13:00</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
173,173,173,173,173,mid,4.0,대전 대성여자고등학교,9,,36.337677810684,127.44005210327,34601.0,대전광역시 동구 대성2길 20,,,"[1, 3, 6, 7]",no_rating,,,,,,
174,174,174,174,174,mid,4.0,정림종로약국,2,,36.3054216,127.3652686,,,,042-583-8933,"[1, 2, 4, 6, 8]",4.33,[141],[],"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">18:30에 영업 종료</time><span class=""place_blind"">18시 30분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">08:30 - 18:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">08:30 - 18:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">08:30 - 18:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">08:30 - 18:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">08:30 - 18:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">08:30 - 14:00</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
175,175,175,175,175,mid,4.0,코끼리 약국,2,,36.3063796,127.352286,35368.0,대전광역시 서구 도안동로11번길 10,,042-542-7505,"[1, 2, 4, 5, 6, 7, 8]",4.32,[519],"[{""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""60""}, {""\""\u00eb\u00b3\u00b5\u00ec\u0095\u00bd\u00ec\u00a7\u0080\u00eb\u008f\u0084\u00eb\u00a5\u00bc \u00ec\u009e\u0098\u00ed\u0095\u00b4\u00ec\u00a4\u0098\u00ec\u009a\u0094\"""": ""34""}, {""\""\u00ec\u00a1\u00b0\u00ec\u00a0\u009c\u00ec\u0095\u00bd \u00ed\u008f\u00ac\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u0084\u00b8\u00ec\u008b\u00ac\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""15""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""15""}, {""\""\u00ec\u0083\u0081\u00eb\u008b\u00b4\u00ec\u009d\u00b4 \u00ec\u009e\u0090\u00ec\u0084\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""14""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00eb\u0084\u0093\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""11""}, {""\""\u00ec\u00a0\u009c\u00ed\u0092\u0088 \u00ec\u00a2\u0085\u00eb\u00a5\u0098\u00ea\u00b0\u0080 \u00eb\u008b\u00a4\u00ec\u0096\u0091\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""9""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""6""}, {""\""\u00ea\u00b0\u0080\u00ea\u00b2\u00a9\u00ec\u009d\u00b4 \u00ed\u0095\u00a9\u00eb\u00a6\u00ac\u00ec\u00a0\u0081\u00ec\u009d\u00b4\u00ec\u0097\u0090\u00ec\u009a\u0094\"""": ""5""}, {""\""\u00eb\u008c\u0080\u00ea\u00b8\u00b0\u00ea\u00b3\u00b5\u00ea\u00b0\u0084\u00ec\u009d\u00b4 \u00ec\u009e\u0098 \u00eb\u0090\u0098\u00ec\u0096\u00b4\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""5""}]","['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">19:30에 영업 종료</time><span class=""place_blind"">19시 30분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">08:30 - 19:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">08:30 - 19:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">08:30 - 19:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">08:30 - 19:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">08:30 - 19:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">08:30 - 15:30</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4"">정보없음</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
176,176,176,176,176,mid,4.0,지영약국,2,,36.362413,127.3698715,35211.0,대전광역시 서구 월평북로 11,,042-484-2076,"[1, 2, 4, 8]",4.6,[131],[],"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">19:00에 영업 종료</time><span class=""place_blind"">19시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">09:00 - 19:00<br/>12:00 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">09:00 - 19:00<br/>12:00 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">09:00 - 19:00<br/>12:00 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">09:00 - 19:00<br/>12:00 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">09:00 - 19:00<br/>12:00 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">09:00 - 14:00</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
177,177,177,177,177,mid,4.0,둔산태평양약,2,,36.3508259,127.3781773,,,,,"[1, 2, 4, 5, 6, 7, 8]",,,,,,,
178,178,178,178,178,mid,4.0,관저 온누리약국,2,,36.2986564,127.3350394,,,,042-541-7570,"[1, 2, 3, 4, 5, 6, 7, 8]",4.33,[811],[],[],{},[],{}
179,179,179,179,179,mid,4.0,참조은약국,2,,36.3540866,127.3826394,35233.0,대전광역시 서구 둔산서로 81,,042-489-2552,"[1, 2, 3, 4, 5, 6, 7, 8]",4.26,[594],[],[],{},[],{}
180,180,180,180,180,mid,4.0,행복한약국,2,,36.3540689,127.3799107,35233.0,대전광역시 서구 대덕대로 238,,0507-1490-7737,"[1, 2, 3, 4, 5, 6, 7, 8]",,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">18:30에 영업 종료</time><span class=""place_blind"">18시 30분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">08:30 - 18:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">08:30 - 18:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">08:30 - 18:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">08:30 - 18:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">08:30 - 18:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">08:30 - 13:30</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
181,181,181,181,181,mid,4.0,둔산약국,2,,36.3542139,127.3821576,35233.0,대전광역시 서구 대덕대로242번길 48,,042-489-6267,"[1, 2, 4, 6, 7, 8]",4.28,[887],[],[],{},[],{}
182,182,182,182,182,mid,4.0,사나고카페,1,,36.326602548476,127.42790066629,34925.0,대전광역시 중구 중교로 76,,042-254-3400,"[1, 2, 8]",4.52,[556],"[{""\""\u00ec\u009d\u00b8\u00ed\u0085\u008c\u00eb\u00a6\u00ac\u00ec\u0096\u00b4\u00ea\u00b0\u0080 \u00eb\u00a9\u008b\u00ec\u00a0\u00b8\u00ec\u009a\u0094\"""": ""229""}, {""\""\u00ec\u00bb\u00a4\u00ed\u0094\u00bc\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""149""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""114""}, {""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""106""}, {""\""\u00ec\u009d\u008c\u00eb\u00a3\u008c\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""95""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u00a9\u0094\u00eb\u0089\u00b4\u00ea\u00b0\u0080 \u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""92""}, {""\""\u00ec\u0082\u00ac\u00ec\u00a7\u0084\u00ec\u009d\u00b4 \u00ec\u009e\u0098 \u00eb\u0082\u0098\u00ec\u0099\u0080\u00ec\u009a\u0094\"""": ""83""}, {""\""\u00eb\u0094\u0094\u00ec\u00a0\u0080\u00ed\u008a\u00b8\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""72""}, {""\""\u00ed\u0099\u0094\u00ec\u009e\u00a5\u00ec\u008b\u00a4\u00ec\u009d\u00b4 \u00ea\u00b9\u00a8\u00eb\u0081\u0097\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""38""}, {""\""\u00eb\u008c\u0080\u00ed\u0099\u0094\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""37""}, {""\""\u00ec\u00a2\u008c\u00ec\u0084\u009d\u00ec\u009d\u00b4 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""30""}, {""\""\u00ea\u00b0\u0080\u00ec\u0084\u00b1\u00eb\u00b9\u0084\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""16""}, {""\""\u00ec\u00a7\u0091\u00ec\u00a4\u0091\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""12""}, {""\""\u00eb\u00b7\u00b0\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""10""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""3""}]","['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">22:00에 영업 종료</time><span class=""place_blind"">22시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">매일</span><div class=""H3ua4"">11:00 - 22:00</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']","{'푸하하': '그 사나고가 그 사나고가 맞는 카페입니다. 실물보_x000D_\n니 더 흥미진진하고 벽면에 쏘아지는 유툽을 한없_x000D_\n이 보게 됩니다. 의외로 시그니처 커피가 맛...', '벚꽃연금': '연휴에 갔는데 매장에 손님이 정말 많았습니다~ _x000D_\n그중 반은 초등학생 손님이였네요~  영상에서 만_x000D_\n들었던 물건들이 전시되어 있어 신기했습니...', '핫플감별사': '사나고님 유튜브 보고 한 번 가보고 싶다고 생각했_x000D_\n는데 드디어 방문했어요. 스파이더맨이 없어서 아_x000D_\n쉬웠지만 많은 작품들을 실물로 볼 수 있어 ...'}",[],"{'아메리카노': '4,000원', '마카롱': '3,500원'}"
183,183,183,183,183,mid,4.0,농협은행 365 AUTO BANK,7,,36.426148790393,127.3912125641,34018.0,대전광역시 유성구 테크노중앙로 54,,,"[1, 2, 4, 5, 6, 8]",,,,,,,
184,184,184,184,184,mid,4.0,노브랜드 대전관평점,7,,36.425854089063,127.39176864174,34018.0,대전광역시 유성구 테크노중앙로 60,,0507-1311-9607,"[1, 2, 4, 8]",,,,[],{},[],{}
185,185,185,185,185,mid,4.0,다이소 용문점,7,,36.339436800441,127.39130755452,35300.0,대전광역시 서구 계룡로 622,,042-537-6019,[],,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">22:00에 영업 종료</time><span class=""place_blind"">22시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">매일</span><div class=""H3ua4"">10:00 - 22:00</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
186,186,186,186,186,mid,3.5,베스킨라빈스 용문점,1,,36.338744161937,127.3922954334,35300.0,대전광역시 서구 계룡로 634-1,,042-525-4315,[],4.45,[988],"[{""\""\u00eb\u0094\u0094\u00ec\u00a0\u0080\u00ed\u008a\u00b8\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""354""}, {""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""182""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""147""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u00a9\u0094\u00eb\u0089\u00b4\u00ea\u00b0\u0080 \u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""74""}, {""\""\u00ec\u009d\u008c\u00eb\u00a3\u008c\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""70""}, {""\""\u00ec\u00bb\u00a4\u00ed\u0094\u00bc\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""69""}, {""\""\u00ea\u00b0\u0080\u00ec\u0084\u00b1\u00eb\u00b9\u0084\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""44""}, {""\""\u00ec\u00a2\u008c\u00ec\u0084\u009d\u00ec\u009d\u00b4 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""37""}, {""\""\u00eb\u008c\u0080\u00ed\u0099\u0094\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""33""}, {""\""\u00ec\u009d\u00b8\u00ed\u0085\u008c\u00eb\u00a6\u00ac\u00ec\u0096\u00b4\u00ea\u00b0\u0080 \u00eb\u00a9\u008b\u00ec\u00a0\u00b8\u00ec\u009a\u0094\"""": ""14""}, {""\""\u00ec\u00a7\u0091\u00ec\u00a4\u0091\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""9""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00ec\u0082\u00ac\u00ec\u00a7\u0084\u00ec\u009d\u00b4 \u00ec\u009e\u0098 \u00eb\u0082\u0098\u00ec\u0099\u0080\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00ed\u0099\u0094\u00ec\u009e\u00a5\u00ec\u008b\u00a4\u00ec\u009d\u00b4 \u00ea\u00b9\u00a8\u00eb\u0081\u0097\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00eb\u00b7\u00b0\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""8""}]","['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">23:00에 영업 종료</time><span class=""place_blind"">23시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">매일</span><div class=""H3ua4"">10:00 - 23:00</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
