,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.1,Unnamed: 0,Unnamed: 0.2,spotRate,spotAveragePoint,spotName,New_cat,New_sub_cat,spotLat,spotLng,zipcode,spotAddress,spotBuildingName,spotTel,sfiInfo,naver_rating_score,naver_rating_count,card_review_json,naver_open_hours,user_reviews,theme_keyword,menu
34,34,34,34,34,34,bf,5.0,빨간순대국밥,0,1.0,36.366404246872,127.37413663539,35200.0,대전광역시 서구 만년남로11번길 44,,042-489-0128,[],4.28,[47],"[{""\""\u00ec\u009d\u008c\u00ec\u008b\u009d\u00ec\u009d\u00b4 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""21""}, {""\""\u00ea\u00b0\u0080\u00ec\u0084\u00b1\u00eb\u00b9\u0084\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""18""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00eb\u0084\u0093\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""9""}, {""\""\u00ec\u0096\u0091\u00ec\u009d\u00b4 \u00eb\u00a7\u008e\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""5""}, {""\""\u00ed\u0098\u00bc\u00eb\u00b0\u00a5\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""4""}, {""\""\u00ec\u009e\u00ac\u00eb\u00a3\u008c\u00ea\u00b0\u0080 \u00ec\u008b\u00a0\u00ec\u0084\u00a0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""4""}, {""\""\u00eb\u008b\u00a8\u00ec\u00b2\u00b4\u00eb\u00aa\u00a8\u00ec\u009e\u0084 \u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u0082\u00a0 \u00ea\u00b0\u0080\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""2""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u00a9\u0094\u00eb\u0089\u00b4\u00ea\u00b0\u0080 \u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""2""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""2""}, {""\""\u00ec\u009d\u00b8\u00ed\u0085\u008c\u00eb\u00a6\u00ac\u00ec\u0096\u00b4\u00ea\u00b0\u0080 \u00eb\u00a9\u008b\u00ec\u00a0\u00b8\u00ec\u009a\u0094\"""": ""1""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""1""}, {""\""\u00ed\u0099\u0094\u00ec\u009e\u00a5\u00ec\u008b\u00a4\u00ec\u009d\u00b4 \u00ea\u00b9\u00a8\u00eb\u0081\u0097\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""1""}, {""\""\u00eb\u00b7\u00b0\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""1""}]",[],{},[],{}
35,35,35,35,35,35,bf,5.0,스타벅스 대전둔산로,1,,36.3543294,127.3773267,35229.0,대전광역시 서구 대덕대로241번길 35,,1522-3232,[],,,,"{'월(3/20)': ['07:00 - 23:00'], '화(3/21)': ['07:00 - 23:00'], '수(3/22)': ['07:00 - 23:00'], '목(3/23)': ['07:00 - 23:00'], '금(3/24)': ['07:00 - 23:00'], '토(3/25)': ['07:30 - 23:00'], '일(3/26)': ['08:00 - 22:00']}",{},[],{}
36,36,36,36,36,36,bf,5.0,갤러리이타임월드,7,,36.3517854,127.3777954,35229.0,대전광역시 서구 대덕대로 211,,,[],,,,,,,
37,37,37,37,37,37,bf,5.0,아임일리터 도안점,1,,36.318672878184,127.34433714619,35357.0,대전광역시 서구 원도안로179번길 76-3,,042-544-8964,[],4.57,[64],"[{""\""\u00ec\u00bb\u00a4\u00ed\u0094\u00bc\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""45""}, {""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""36""}, {""\""\u00ec\u009d\u008c\u00eb\u00a3\u008c\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""34""}, {""\""\u00ea\u00b0\u0080\u00ec\u0084\u00b1\u00eb\u00b9\u0084\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""27""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""20""}, {""\""\u00eb\u0094\u0094\u00ec\u00a0\u0080\u00ed\u008a\u00b8\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""11""}, {""\""\u00ed\u0099\u0094\u00ec\u009e\u00a5\u00ec\u008b\u00a4\u00ec\u009d\u00b4 \u00ea\u00b9\u00a8\u00eb\u0081\u0097\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""10""}, {""\""\u00eb\u008c\u0080\u00ed\u0099\u0094\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00ec\u009d\u00b8\u00ed\u0085\u008c\u00eb\u00a6\u00ac\u00ec\u0096\u00b4\u00ea\u00b0\u0080 \u00eb\u00a9\u008b\u00ec\u00a0\u00b8\u00ec\u009a\u0094\"""": ""5""}, {""\""\u00ec\u00a2\u008c\u00ec\u0084\u009d\u00ec\u009d\u00b4 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u00a9\u0094\u00eb\u0089\u00b4\u00ea\u00b0\u0080 \u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00ec\u00a7\u0091\u00ec\u00a4\u0091\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""2""}, {""\""\u00ec\u0082\u00ac\u00ec\u00a7\u0084\u00ec\u009d\u00b4 \u00ec\u009e\u0098 \u00eb\u0082\u0098\u00ec\u0099\u0080\u00ec\u009a\u0094\"""": ""2""}, {""\""\u00eb\u00b7\u00b0\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""1""}]","{'월': ['08:30 - 19:00'], '화': ['08:30 - 19:00'], '수': ['08:30 - 19:00'], '목': ['08:30 - 19:00'], '금': ['08:30 - 19:00'], '토': ['08:30 - 20:00'], '일': ['08:30 - 20:00']}",{},[],{}
38,38,38,38,38,38,bf,5.0,서리서리 멸치국수전문점,0,1.0,36.319123823674,127.34421385061,,,,,[],,,,,,,
39,39,39,39,39,39,bf,5.0,24시 무인셀프매장,7,,36.319279539894,127.34412266379,,,,,[],no_rating,,,,,,
40,40,40,40,40,40,bf,5.0,뚜레쥬르 대전도안수목토점,0,7.0,36.319324822739,127.34404491122,35357.0,대전광역시 서구 원도안로179번길 7-7,,042-543-2223,[],4.48,[424],"[{""\""\u00eb\u00b9\u00b5\u00ec\u009d\u00b4 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""268""}, {""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""138""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""75""}, {""\""\u00ec\u00bb\u00a4\u00ed\u0094\u00bc\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""38""}, {""\""\u00ea\u00b0\u0080\u00ec\u0084\u00b1\u00eb\u00b9\u0084\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""33""}, {""\""\u00ec\u009d\u008c\u00eb\u00a3\u008c\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""32""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u00a9\u0094\u00eb\u0089\u00b4\u00ea\u00b0\u0080 \u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""22""}, {""\""\u00ec\u00a2\u008c\u00ec\u0084\u009d\u00ec\u009d\u00b4 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""10""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00eb\u008c\u0080\u00ed\u0099\u0094\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00ec\u009d\u00b8\u00ed\u0085\u008c\u00eb\u00a6\u00ac\u00ec\u0096\u00b4\u00ea\u00b0\u0080 \u00eb\u00a9\u008b\u00ec\u00a0\u00b8\u00ec\u009a\u0094\"""": ""7""}, {""\""\u00ed\u0099\u0094\u00ec\u009e\u00a5\u00ec\u008b\u00a4\u00ec\u009d\u00b4 \u00ea\u00b9\u00a8\u00eb\u0081\u0097\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""4""}, {""\""\u00ec\u0082\u00ac\u00ec\u00a7\u0084\u00ec\u009d\u00b4 \u00ec\u009e\u0098 \u00eb\u0082\u0098\u00ec\u0099\u0080\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00ec\u00a7\u0091\u00ec\u00a4\u0091\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00eb\u00b7\u00b0\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""1""}]",{'매일': ['07:00 - 23:00']},{},[],{}
41,41,41,41,41,41,bf,5.0,디에떼 도안수목토점,1,,36.319624669841,127.34397384509,,,,,[],,,,,,,
42,42,42,42,42,42,bf,5.0,대전우리병원,7,,36.3436966,127.3842712,35262.0,대전광역시 서구 문정로48번길 70,,042-1577-0052,[],no_rating,,,"{'월': ['09:00 - 18:00', '12:30 - 13:30 휴게시간'], '화': ['09:00 - 18:00', '12:30 - 13:30 휴게시간'], '수': ['09:00 - 18:00', '12:30 - 13:30 휴게시간'], '목': ['09:00 - 18:00', '12:30 - 13:30 휴게시간'], '금': ['09:00 - 18:00', '12:30 - 13:30 휴게시간'], '토': ['09:00 - 17:00'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
43,43,43,43,43,43,bf,5.0,원신흥동행정복지센터,5,,36.340211751882,127.34331386585,,,,042-611-6910,[],no_rating,,,[],{},[],{}
44,44,44,44,44,44,bf,5.0,스타벅스 대전둔산,1,,36.349939753656,127.37754311905,,,,1522-3232,[],,,,"{'월(3/20)': ['08:00 - 22:00'], '화(3/21)': ['08:00 - 22:00'], '수(3/22)': ['08:00 - 22:00'], '목(3/23)': ['08:00 - 22:00'], '금(3/24)': ['08:00 - 22:00'], '토(3/25)': ['08:00 - 22:00'], '일(3/26)': ['09:00 - 21:00']}",{},[],"{'봄 딸기 라떼': '6,900원', '라일락 블라썸 티': '6,300원', '브라운 슈가 오트 쉐이큰 에스프레소': '5,900원', '커티스 쿨릭 러브스 카라멜(골드)': '19,900원'}"
45,45,45,45,45,45,bf,5.0,nowisgood,1,,36.323790467328,127.42580693381,34919.0,대전광역시 중구 대흥로121번길 2,,0507-1313-1242,[],4.57,[132],"[{""\""\u00eb\u0094\u0094\u00ec\u00a0\u0080\u00ed\u008a\u00b8\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""26""}, {""\""\u00ec\u00bb\u00a4\u00ed\u0094\u00bc\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""19""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""15""}, {""\""\u00ec\u009d\u008c\u00eb\u00a3\u008c\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""12""}, {""\""\u00ec\u009d\u00b8\u00ed\u0085\u008c\u00eb\u00a6\u00ac\u00ec\u0096\u00b4\u00ea\u00b0\u0080 \u00eb\u00a9\u008b\u00ec\u00a0\u00b8\u00ec\u009a\u0094\"""": ""11""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u00a9\u0094\u00eb\u0089\u00b4\u00ea\u00b0\u0080 \u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""11""}, {""\""\u00ec\u0082\u00ac\u00ec\u00a7\u0084\u00ec\u009d\u00b4 \u00ec\u009e\u0098 \u00eb\u0082\u0098\u00ec\u0099\u0080\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00eb\u008c\u0080\u00ed\u0099\u0094\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""7""}, {""\""\u00ea\u00b0\u0080\u00ec\u0084\u00b1\u00eb\u00b9\u0084\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""1""}, {""\""\u00ec\u00a7\u0091\u00ec\u00a4\u0091\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""1""}, {""\""\u00ed\u0099\u0094\u00ec\u009e\u00a5\u00ec\u008b\u00a4\u00ec\u009d\u00b4 \u00ea\u00b9\u00a8\u00eb\u0081\u0097\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""1""}, {""\""\u00eb\u00b7\u00b0\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""1""}]",,"{'갈747': '저번에 여기 테린느를 정말 맛있게 먹었던 기억이 _x000D_\n나서, 다들 꼭 한 번 맛 봤으면 좋겠다는 생각에 제_x000D_\n꺼 사면서 이번에 대전 놀러온 친구들한테...', '빈즈보이': '깔끔한 인테리어, 조용한 공간 전체적으로 무난하게 가기 좋습니당', 'ㄱㅋㅋ905': '밀크티가 좀 연해서 아쉬웟는데 라테나 테린느는 맛있었어요 테이블이 낮아서 불편하지만 인테리어는 굿'}",[],"{'TAKE OUT - AMERICANO': '3,500원', 'TAKE OUT - PICCOLO LATTE': '3,500원', 'TAKE OUT - FRESH CREAM COFFEE': '4,500원', 'TAKE OUT - VANILLA LATTE': '4,500원'}"
46,46,46,46,46,46,bf,5.0,성심당,0,7.0,36.340306983858,127.39010611996,35299.0,대전광역시 서구 계룡로 598,롯데백화점,042-220-4136,[],,,,,"{'유니윰': '시간 맞춰 나오는 야끼 소바는 구매하지 못 했지만_x000D_\n빵들이 전체적으로 가성비가 좋고 맛이 있어요. ’_x000D_\n새우를 낙지‘고로케는 개인적으로 새우를 좋...', 'aria_An': '대전 여행으로 성심당 투어했습니다ㅋㅋㅋ 첫번째_x000D_\n로 롯백 성심당을 갔는데요 11시에 나오는 야키소_x000D_\n바빵 오픈런 하려고 10시반부터 줄섰는데 ...', '보라보라해07': '빵의 천국 성심당 롯데백화점 방문했어요. 올 때마다 다양한 빵 보며 행복하고 하나씩 다 맛보고 싶어요 ㅎㅎ 애플 바질 잠봉 강추해요.'}",[],"{'순수롤': '12,000원', '순수마들렌': '10,000원', '딸기밭 과수원길': '32,000원', '성심성의 파운드': '16,000원'}"
47,47,47,47,47,47,bf,5.0,아이엠일리터카페,1,,36.338324437209,127.39284469088,35300.0,대전광역시 서구 계룡로 640,,042-523-2225,[],4.4,[327],"[{""\""\u00ea\u00b0\u0080\u00ec\u0084\u00b1\u00eb\u00b9\u0084\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""86""}, {""\""\u00ec\u00bb\u00a4\u00ed\u0094\u00bc\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""71""}, {""\""\u00ec\u009d\u008c\u00eb\u00a3\u008c\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""63""}, {""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""51""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""32""}, {""\""\u00eb\u008c\u0080\u00ed\u0099\u0094\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""30""}, {""\""\u00ec\u00a2\u008c\u00ec\u0084\u009d\u00ec\u009d\u00b4 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""26""}, {""\""\u00eb\u0094\u0094\u00ec\u00a0\u0080\u00ed\u008a\u00b8\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""22""}, {""\""\u00ec\u009d\u00b8\u00ed\u0085\u008c\u00eb\u00a6\u00ac\u00ec\u0096\u00b4\u00ea\u00b0\u0080 \u00eb\u00a9\u008b\u00ec\u00a0\u00b8\u00ec\u009a\u0094\"""": ""11""}, {""\""\u00ec\u00a7\u0091\u00ec\u00a4\u0091\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""11""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u00a9\u0094\u00eb\u0089\u00b4\u00ea\u00b0\u0080 \u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00eb\u00b7\u00b0\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00ed\u0099\u0094\u00ec\u009e\u00a5\u00ec\u008b\u00a4\u00ec\u009d\u00b4 \u00ea\u00b9\u00a8\u00eb\u0081\u0097\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""6""}, {""\""\u00ec\u0082\u00ac\u00ec\u00a7\u0084\u00ec\u009d\u00b4 \u00ec\u009e\u0098 \u00eb\u0082\u0098\u00ec\u0099\u0080\u00ec\u009a\u0094\"""": ""4""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""2""}]","{'월': ['09:00 - 22:30', '22:00 라스트오더'], '화': ['09:00 - 22:30', '22:00 라스트오더'], '수': ['09:00 - 22:30', '22:00 라스트오더'], '목': ['09:00 - 22:30', '22:00 라스트오더'], '금': ['09:00 - 22:30', '22:00 라스트오더'], '토': ['10:00 - 22:00', '21:30 라스트오더'], '일': ['10:00 - 22:00', '21:30 라스트오더']}","{'poseidon319': '분명 시키는 데오 현금영수증, 번호적립에 해당하는 _x000D_\n번호 입력했는데 반대로 되어서 다시 요청드렸더니 _x000D_\n점원분께선 난 잘 못한 거 없다 손님분이 그렇...', '윈드리스58': '딸기향이 진해서 좋았어요~^^', '깡기78': '그럭저럭 커피맛 보통.점심식시후 저렴하게 커피 마시기 좋아요'}",[],"{'M 아메리카노': '2,000원', 'L 아메리카노': '3,000원', 'M 카페라떼': '3,000원', 'L 카페라떼': '4,000원'}"
48,48,48,48,48,48,bf,5.0,에이스침대,7,,36.338669900685,127.3932975423,35264.0,대전광역시 서구 계룡로 639,에이스침대 대전사옥,042-527-1881,[],4.19,[76],"[{""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""26""}, {""\""\u00ed\u0092\u0088\u00ec\u00a7\u0088\u00ec\u009d\u00b4 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""23""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""17""}, {""\""\u00ec\u00a0\u009c\u00ed\u0092\u0088 \u00ec\u00a2\u0085\u00eb\u00a5\u0098\u00ea\u00b0\u0080 \u00eb\u008b\u00a4\u00ec\u0096\u0091\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""14""}, {""\""\u00eb\u0094\u0094\u00ec\u009e\u0090\u00ec\u009d\u00b8\u00ec\u009d\u00b4 \u00eb\u00a9\u008b\u00ec\u00a0\u00b8\u00ec\u009a\u0094\"""": ""13""}, {""\""\u00eb\u00b9\u0084\u00ec\u008b\u00bc \u00eb\u00a7\u008c\u00ed\u0081\u00bc \u00ea\u00b0\u0080\u00ec\u00b9\u0098\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""10""}, {""\""\u00ec\u0087\u00bc\u00eb\u00a3\u00b8\u00ec\u009d\u00b4 \u00ec\u009e\u0098 \u00eb\u0090\u0098\u00ec\u0096\u00b4\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""9""}, {""\""\u00ea\u00b0\u0080\u00ea\u00b2\u00a9\u00ec\u009d\u00b4 \u00ed\u0095\u00a9\u00eb\u00a6\u00ac\u00ec\u00a0\u0081\u00ec\u009d\u00b4\u00ec\u0097\u0090\u00ec\u009a\u0094\"""": ""3""}, {""\""A/S\u00ea\u00b0\u0080 \u00ec\u0084\u00b8\u00ec\u008b\u00ac\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""2""}]","{'월': ['10:00 - 20:00'], '화': ['10:00 - 20:00'], '수': ['10:00 - 20:00'], '목': ['10:00 - 20:00'], '금': ['10:00 - 20:00'], '토': ['10:00 - 20:00'], '일': ['10:00 - 20:00']}",{},[],{}
49,49,49,49,49,49,bf,5.0,대전한의원,2,,36.338914130328,127.3930203023,35264.0,대전광역시 서구 계룡로 637,,042-523-5255,[],no_rating,,,"{'월': ['09:00 - 18:00'], '화': ['09:00 - 14:00'], '수': ['09:00 - 18:00'], '목': ['09:00 - 14:00'], '금': ['09:00 - 18:00'], '토': ['09:00 - 14:00'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
